,index,req_accuracy,req_delay,req_id,served_delay,served_model,served_pred,true_answer,high_acc,low_delay,client_id,served_model_name,served_accuracy,post-QoS,algorithm,QoS,mc_run
191,11,1.0,0.5,21,0.16140532493591309,3,864,864,True,False,jetson2,MobileNet,0.75,0.875,EGP,0.8098070827125,1
192,12,1.0,0.5,22,0.17885899543762207,3,965,965,True,False,jetson2,MobileNet,0.75,0.875,EGP,0.8098070827125,1
193,13,1.0,0.5,23,0.15268254280090332,3,835,671,True,False,jetson2,MobileNet,0.75,0.875,EGP,0.8098070827125,1
194,14,1.0,0.5,24,0.2014322280883789,3,905,846,True,False,jetson2,MobileNet,0.75,0.875,EGP,0.8098070827125,1
195,15,1.0,0.5,25,0.25699877738952637,3,908,908,True,False,jetson2,MobileNet,0.75,0.875,EGP,0.8098070827125,1
196,16,1.0,0.5,26,0.20058679580688477,3,953,953,True,False,jetson2,MobileNet,0.75,0.875,EGP,0.8098070827125,1
197,17,1.0,0.5,27,0.20400023460388184,3,701,701,True,False,jetson2,MobileNet,0.75,0.875,EGP,0.8098070827125,1
198,18,1.0,0.5,28,0.16118359565734863,3,924,924,True,False,jetson2,MobileNet,0.75,0.875,EGP,0.8098070827125,1
199,19,1.0,0.5,29,0.14655065536499023,3,411,697,True,False,jetson2,MobileNet,0.75,0.875,EGP,0.8098070827125,1
200,20,0.5,0.0,10,0.2980504035949707,0,294,337,False,True,jetson,AlexNet,0.2,0.7009747982025146,EGP,0.959606171503125,1
201,21,0.5,0.0,11,0.15620207786560059,0,842,639,False,True,jetson,AlexNet,0.2,0.7718989610671997,EGP,0.959606171503125,1
202,22,0.5,0.0,12,0.19688868522644043,0,526,620,False,True,jetson,AlexNet,0.2,0.7515556573867798,EGP,0.959606171503125,1
203,23,0.5,0.0,13,0.18891024589538574,0,495,648,False,True,jetson,AlexNet,0.2,0.7555448770523071,EGP,0.959606171503125,1
204,24,0.5,0.0,14,0.15411829948425293,0,886,527,False,True,jetson,AlexNet,0.2,0.7729408502578735,EGP,0.959606171503125,1
205,25,0.5,0.0,15,0.2534923553466797,0,336,336,False,True,jetson,AlexNet,0.2,0.7232538223266601,EGP,0.959606171503125,1
206,26,0.5,0.0,16,0.2227637767791748,0,596,596,False,True,jetson,AlexNet,0.2,0.7386181116104126,EGP,0.959606171503125,1
207,27,0.5,0.0,17,0.19090509414672852,0,372,366,False,True,jetson,AlexNet,0.2,0.7545474529266357,EGP,0.959606171503125,1
208,28,0.5,0.0,18,0.13212919235229492,0,745,479,False,True,jetson,AlexNet,0.2,0.7839354038238525,EGP,0.959606171503125,1
209,29,0.5,0.0,19,0.16524767875671387,0,972,525,False,True,jetson,AlexNet,0.2,0.767376160621643,EGP,0.959606171503125,1
210,0,1.0,0.0,0,0.32138991355895996,3,141,141,True,True,rpi4-1,MobileNet,0.75,0.71430504322052,AGP,0.8098070827125,1
211,1,1.0,0.0,1,0.31313490867614746,3,56,56,True,True,rpi4-1,MobileNet,0.75,0.7184325456619263,AGP,0.8098070827125,1
212,2,1.0,0.0,2,0.37180137634277344,3,121,121,True,True,rpi4-1,MobileNet,0.75,0.6890993118286133,AGP,0.8098070827125,1
213,3,1.0,0.0,3,0.2546408176422119,3,215,215,True,True,rpi4-1,MobileNet,0.75,0.747679591178894,AGP,0.8098070827125,1
214,4,1.0,0.0,4,0.23114848136901855,3,298,298,True,True,rpi4-1,MobileNet,0.75,0.7594257593154907,AGP,0.8098070827125,1
215,5,1.0,0.0,5,0.2942321300506592,3,220,220,True,True,rpi4-1,MobileNet,0.75,0.7278839349746704,AGP,0.8098070827125,1
216,6,1.0,0.0,6,0.26872682571411133,3,177,192,True,True,rpi4-1,MobileNet,0.75,0.7406365871429443,AGP,0.8098070827125,1
217,7,1.0,0.0,7,0.2584052085876465,3,201,201,True,True,rpi4-1,MobileNet,0.75,0.7457973957061768,AGP,0.8098070827125,1
218,8,1.0,0.0,8,0.3157811164855957,3,140,140,True,True,rpi4-1,MobileNet,0.75,0.7171094417572021,AGP,0.8098070827125,1
219,9,1.0,0.0,9,0.3255150318145752,3,156,156,True,True,rpi4-1,MobileNet,0.75,0.7122424840927124,AGP,0.8098070827125,1
220,10,0.5,0.0,10,0.2305901050567627,0,294,337,False,True,jetson,AlexNet,0.2,0.7347049474716186,AGP,0.959606171503125,1
221,11,0.5,0.0,11,0.11965274810791016,0,842,639,False,True,jetson,AlexNet,0.2,0.7901736259460449,AGP,0.959606171503125,1
222,12,0.5,0.0,12,0.17773079872131348,0,526,620,False,True,jetson,AlexNet,0.2,0.7611346006393432,AGP,0.959606171503125,1
223,13,0.5,0.0,13,0.16822433471679688,0,495,648,False,True,jetson,AlexNet,0.2,0.7658878326416015,AGP,0.959606171503125,1
224,14,0.5,0.0,14,0.12610387802124023,0,886,527,False,True,jetson,AlexNet,0.2,0.7869480609893799,AGP,0.959606171503125,1
225,15,0.5,0.0,15,0.1137247085571289,0,336,336,False,True,jetson,AlexNet,0.2,0.7931376457214355,AGP,0.959606171503125,1
226,16,0.5,0.0,16,0.12491917610168457,0,596,596,False,True,jetson,AlexNet,0.2,0.7875404119491577,AGP,0.959606171503125,1
227,17,0.5,0.0,17,0.16112899780273438,0,372,366,False,True,jetson,AlexNet,0.2,0.7694355010986328,AGP,0.959606171503125,1
228,18,0.5,0.0,18,0.1452043056488037,0,745,479,False,True,jetson,AlexNet,0.2,0.7773978471755981,AGP,0.959606171503125,1
229,19,0.5,0.0,19,0.13662266731262207,0,972,525,False,True,jetson,AlexNet,0.2,0.7816886663436889,AGP,0.959606171503125,1
230,20,1.0,0.5,20,0.3060600757598877,3,595,856,True,False,jetson2,MobileNet,0.75,0.875,AGP,0.8098070827125,1
231,21,1.0,0.5,21,0.22007203102111816,3,864,864,True,False,jetson2,MobileNet,0.75,0.875,AGP,0.8098070827125,1
232,22,1.0,0.5,22,0.23191189765930176,3,965,965,True,False,jetson2,MobileNet,0.75,0.875,AGP,0.8098070827125,1
233,23,1.0,0.5,23,0.1346290111541748,3,835,671,True,False,jetson2,MobileNet,0.75,0.875,AGP,0.8098070827125,1
234,24,1.0,0.5,24,0.16629648208618164,3,905,846,True,False,jetson2,MobileNet,0.75,0.875,AGP,0.8098070827125,1
235,25,1.0,0.5,25,0.1766362190246582,3,908,908,True,False,jetson2,MobileNet,0.75,0.875,AGP,0.8098070827125,1
236,26,1.0,0.5,26,0.1587538719177246,3,953,953,True,False,jetson2,MobileNet,0.75,0.875,AGP,0.8098070827125,1
237,27,1.0,0.5,27,0.14273977279663086,3,701,701,True,False,jetson2,MobileNet,0.75,0.875,AGP,0.8098070827125,1
238,28,1.0,0.5,28,0.1266803741455078,3,924,924,True,False,jetson2,MobileNet,0.75,0.875,AGP,0.8098070827125,1
239,29,1.0,0.5,29,0.1154024600982666,3,411,697,True,False,jetson2,MobileNet,0.75,0.875,AGP,0.8098070827125,1
240,0,1.0,0.0,0,0.395313024520874,3,141,141,True,True,rpi4-1,MobileNet,0.7,0.652343487739563,Knapsack,0.8098070827125,1
241,1,1.0,0.0,1,0.264815092086792,3,56,56,True,True,rpi4-1,MobileNet,0.7,0.717592453956604,Knapsack,0.8098070827125,1
242,2,1.0,0.0,2,0.2546250820159912,3,121,121,True,True,rpi4-1,MobileNet,0.7,0.7226874589920044,Knapsack,0.8098070827125,1
243,3,1.0,0.0,3,0.19338154792785645,3,215,215,True,True,rpi4-1,MobileNet,0.7,0.7533092260360718,Knapsack,0.8098070827125,1
244,4,1.0,0.0,4,0.26734328269958496,3,298,298,True,True,rpi4-1,MobileNet,0.7,0.7163283586502075,Knapsack,0.8098070827125,1
245,5,1.0,0.0,5,0.2868490219116211,3,220,220,True,True,rpi4-1,MobileNet,0.7,0.7065754890441894,Knapsack,0.8098070827125,1
246,6,1.0,0.0,6,0.27532482147216797,3,177,192,True,True,rpi4-1,MobileNet,0.7,0.712337589263916,Knapsack,0.8098070827125,1
247,7,1.0,0.0,7,0.22676301002502441,3,201,201,True,True,rpi4-1,MobileNet,0.7,0.7366184949874878,Knapsack,0.8098070827125,1
248,8,1.0,0.0,8,0.2821846008300781,3,140,140,True,True,rpi4-1,MobileNet,0.7,0.7089076995849609,Knapsack,0.8098070827125,1
249,9,1.0,0.0,9,0.26651668548583984,3,156,156,True,True,rpi4-1,MobileNet,0.7,0.7167416572570801,Knapsack,0.8098070827125,1
250,10,0.5,0.0,10,0.2967832088470459,3,360,337,False,True,jetson,MobileNet,0.7,0.851608395576477,Knapsack,0.9504170827125,1
251,11,0.5,0.0,11,0.20433855056762695,3,639,639,False,True,jetson,MobileNet,0.7,0.8978307247161865,Knapsack,0.9504170827125,1
252,12,0.5,0.0,12,0.17673110961914062,3,526,620,False,True,jetson,MobileNet,0.7,0.9116344451904297,Knapsack,0.9504170827125,1
253,13,0.5,0.0,13,0.14298391342163086,3,800,648,False,True,jetson,MobileNet,0.7,0.9285080432891846,Knapsack,0.9504170827125,1
254,14,0.5,0.0,14,0.1327042579650879,3,527,527,False,True,jetson,MobileNet,0.7,0.933647871017456,Knapsack,0.9504170827125,1
255,15,0.5,0.0,15,0.1736750602722168,3,336,336,False,True,jetson,MobileNet,0.7,0.9131624698638916,Knapsack,0.9504170827125,1
256,16,0.5,0.0,16,0.15319347381591797,3,596,596,False,True,jetson,MobileNet,0.7,0.923403263092041,Knapsack,0.9504170827125,1
257,17,0.5,0.0,17,0.17671823501586914,3,366,366,False,True,jetson,MobileNet,0.7,0.9116408824920654,Knapsack,0.9504170827125,1
258,18,0.5,0.0,18,0.17399859428405762,3,745,479,False,True,jetson,MobileNet,0.7,0.9130007028579712,Knapsack,0.9504170827125,1
259,19,0.5,0.0,19,0.16543054580688477,3,525,525,False,True,jetson,MobileNet,0.7,0.9172847270965576,Knapsack,0.9504170827125,1
260,20,1.0,0.5,20,0.2979893684387207,3,595,856,True,False,jetson2,MobileNet,0.7,0.85,Knapsack,0.8098070827125,1
261,21,1.0,0.5,21,0.19299650192260742,3,864,864,True,False,jetson2,MobileNet,0.7,0.85,Knapsack,0.8098070827125,1
262,22,1.0,0.5,22,0.13386917114257812,3,965,965,True,False,jetson2,MobileNet,0.7,0.85,Knapsack,0.8098070827125,1
263,23,1.0,0.5,23,0.19038939476013184,3,835,671,True,False,jetson2,MobileNet,0.7,0.85,Knapsack,0.8098070827125,1
264,24,1.0,0.5,24,0.3136177062988281,3,905,846,True,False,jetson2,MobileNet,0.7,0.85,Knapsack,0.8098070827125,1
265,25,1.0,0.5,25,0.18746185302734375,3,908,908,True,False,jetson2,MobileNet,0.7,0.85,Knapsack,0.8098070827125,1
266,26,1.0,0.5,26,0.1576066017150879,3,953,953,True,False,jetson2,MobileNet,0.7,0.85,Knapsack,0.8098070827125,1
267,27,1.0,0.5,27,0.16015291213989258,3,701,701,True,False,jetson2,MobileNet,0.7,0.85,Knapsack,0.8098070827125,1
268,28,1.0,0.5,28,0.1683955192565918,3,924,924,True,False,jetson2,MobileNet,0.7,0.85,Knapsack,0.8098070827125,1
269,29,1.0,0.5,29,0.1113271713256836,3,411,697,True,False,jetson2,MobileNet,0.7,0.85,Knapsack,0.8098070827125,1
270,0,1.0,0.0,0,0.3632378578186035,0,141,141,True,True,rpi4-1,AlexNet,0.45454545454545453,0.5456537983634255,Random,0.742216171503125,1
271,1,1.0,0.0,1,0.3399951457977295,2,56,56,True,True,rpi4-1,GoogLeNet,0.8571428571428571,0.7585738556725639,Random,0.7341957254281251,1
272,2,1.0,0.0,2,0.24677062034606934,3,121,121,True,True,rpi4-1,MobileNet,0.5,0.6266146898269653,Random,0.8098070827125,1
273,3,1.0,0.0,3,0.30983614921569824,2,215,215,True,True,rpi4-1,GoogLeNet,0.8571428571428571,0.7736533539635795,Random,0.7341957254281251,1
274,4,1.0,0.0,4,0.25136852264404297,0,9,298,True,True,rpi4-1,AlexNet,0.45454545454545453,0.6015884659507058,Random,0.742216171503125,1
275,5,1.0,0.0,5,0.21317124366760254,0,220,220,True,True,rpi4-1,AlexNet,0.45454545454545453,0.620687105438926,Random,0.742216171503125,1
276,6,1.0,0.0,6,0.19851064682006836,3,177,192,True,True,rpi4-1,MobileNet,0.5,0.6507446765899658,Random,0.8098070827125,1
277,7,1.0,0.0,7,0.25628018379211426,0,187,201,True,True,rpi4-1,AlexNet,0.45454545454545453,0.5991326353766702,Random,0.742216171503125,1
278,8,1.0,0.0,8,0.339679479598999,2,140,140,True,True,rpi4-1,GoogLeNet,0.8571428571428571,0.7587316887719291,Random,0.7341957254281251,1
279,9,1.0,0.0,9,0.22780656814575195,3,156,156,True,True,rpi4-1,MobileNet,0.5,0.636096715927124,Random,0.8098070827125,1
280,10,1.0,0.5,20,0.2197551727294922,3,595,856,True,False,jetson2,MobileNet,0.5,0.75,Random,0.8098070827125,1
281,11,1.0,0.5,21,0.1357250213623047,3,864,864,True,False,jetson2,MobileNet,0.5,0.75,Random,0.8098070827125,1
282,12,1.0,0.5,22,0.14606904983520508,3,965,965,True,False,jetson2,MobileNet,0.5,0.75,Random,0.8098070827125,1
283,13,1.0,0.5,23,0.13574934005737305,5,724,671,True,False,jetson2,SqueezeNet,0.25,0.625,Random,0.723631531590625,1
284,14,1.0,0.5,24,0.14881229400634766,0,564,846,True,False,jetson2,AlexNet,0.45454545454545453,0.7272727272727273,Random,0.742216171503125,1
285,15,1.0,0.5,25,0.1938152313232422,5,404,908,True,False,jetson2,SqueezeNet,0.25,0.625,Random,0.723631531590625,1
286,16,1.0,0.5,26,0.20969057083129883,0,953,953,True,False,jetson2,AlexNet,0.45454545454545453,0.7272727272727273,Random,0.742216171503125,1
287,17,1.0,0.5,27,0.14886140823364258,0,701,701,True,False,jetson2,AlexNet,0.45454545454545453,0.7272727272727273,Random,0.742216171503125,1
288,18,1.0,0.5,28,0.3034391403198242,2,924,924,True,False,jetson2,GoogLeNet,0.8571428571428571,0.9285714285714286,Random,0.7341957254281251,1
289,19,1.0,0.5,29,0.1692509651184082,3,411,697,True,False,jetson2,MobileNet,0.5,0.75,Random,0.8098070827125,1
290,20,0.5,0.0,10,0.2518782615661621,0,294,337,False,True,jetson,AlexNet,0.45454545454545453,0.8513335964896462,Random,0.959606171503125,1
291,21,0.5,0.0,11,0.3582580089569092,2,445,639,False,True,jetson,GoogLeNet,0.8571428571428571,0.8208709955215454,Random,0.885305725428125,1
292,22,0.5,0.0,12,0.1967148780822754,3,526,620,False,True,jetson,MobileNet,0.5,0.9016425609588623,Random,0.9504170827125,1
293,23,0.5,0.0,13,0.19727158546447754,0,495,648,False,True,jetson,AlexNet,0.45454545454545453,0.8786369345404885,Random,0.959606171503125,1
294,24,0.5,0.0,14,0.1860203742980957,0,886,527,False,True,jetson,AlexNet,0.45454545454545453,0.8842625401236794,Random,0.959606171503125,1
295,25,0.5,0.0,15,0.3437478542327881,2,336,336,False,True,jetson,GoogLeNet,0.8571428571428571,0.828126072883606,Random,0.885305725428125,1
296,26,0.5,0.0,16,0.12467503547668457,0,596,596,False,True,jetson,AlexNet,0.45454545454545453,0.914935209534385,Random,0.959606171503125,1
297,27,0.5,0.0,17,0.27889060974121094,2,366,366,False,True,jetson,GoogLeNet,0.8571428571428571,0.8605546951293945,Random,0.885305725428125,1
298,28,0.5,0.0,18,0.13256382942199707,5,632,479,False,True,jetson,SqueezeNet,0.25,0.8087180852890015,Random,0.933171531590625,1
299,29,0.5,0.0,19,0.15225005149841309,5,525,525,False,True,jetson,SqueezeNet,0.25,0.7988749742507935,Random,0.933171531590625,1
300,0,1.0,0.0,0,0.3261423110961914,3,98,98,True,True,rpi4-1,MobileNet,0.75,0.7119288444519043,Optimal,0.8098070827125,2
301,1,1.0,0.0,1,0.25171804428100586,3,150,150,True,True,rpi4-1,MobileNet,0.75,0.7491409778594971,Optimal,0.8098070827125,2
302,2,1.0,0.0,2,0.4083852767944336,3,150,150,True,True,rpi4-1,MobileNet,0.75,0.6708073616027832,Optimal,0.8098070827125,2
303,3,1.0,0.0,3,0.22950220108032227,3,267,183,True,True,rpi4-1,MobileNet,0.75,0.7602488994598389,Optimal,0.8098070827125,2
304,4,1.0,0.0,4,0.43457603454589844,3,100,100,True,True,rpi4-1,MobileNet,0.75,0.6577119827270508,Optimal,0.8098070827125,2
305,5,1.0,0.0,5,0.3483898639678955,3,58,58,True,True,rpi4-1,MobileNet,0.75,0.7008050680160522,Optimal,0.8098070827125,2
306,6,1.0,0.0,6,0.593590497970581,3,311,311,True,True,rpi4-1,MobileNet,0.75,0.5782047510147095,Optimal,0.8098070827125,2
307,7,1.0,0.0,7,0.8780069351196289,3,29,29,True,True,rpi4-1,MobileNet,0.75,0.43599653244018555,Optimal,0.8098070827125,2
308,8,1.0,0.0,8,0.8767256736755371,3,23,23,True,True,rpi4-1,MobileNet,0.75,0.43663716316223145,Optimal,0.8098070827125,2
309,9,1.0,0.0,9,0.8463807106018066,3,234,234,True,True,rpi4-1,MobileNet,0.75,0.4518096446990967,Optimal,0.8098070827125,2
310,10,1.0,0.5,20,0.2652304172515869,3,716,716,True,False,jetson2,MobileNet,0.75,0.875,Optimal,0.8098070827125,2
311,11,1.0,0.5,21,0.23511266708374023,3,792,792,True,False,jetson2,MobileNet,0.75,0.875,Optimal,0.8098070827125,2
312,12,1.0,0.5,22,0.1360485553741455,3,605,804,True,False,jetson2,MobileNet,0.75,0.875,Optimal,0.8098070827125,2
313,13,1.0,0.5,23,0.1313774585723877,3,940,940,True,False,jetson2,MobileNet,0.75,0.875,Optimal,0.8098070827125,2
314,14,1.0,0.5,24,0.13516616821289062,3,768,768,True,False,jetson2,MobileNet,0.75,0.875,Optimal,0.8098070827125,2
315,15,1.0,0.5,25,0.13181614875793457,3,462,902,True,False,jetson2,MobileNet,0.75,0.875,Optimal,0.8098070827125,2
316,16,1.0,0.5,26,0.14223885536193848,3,692,692,True,False,jetson2,MobileNet,0.75,0.875,Optimal,0.8098070827125,2
317,17,1.0,0.5,27,0.12177133560180664,3,728,728,True,False,jetson2,MobileNet,0.75,0.875,Optimal,0.8098070827125,2
318,18,1.0,0.5,28,0.13253259658813477,3,784,720,True,False,jetson2,MobileNet,0.75,0.875,Optimal,0.8098070827125,2
319,19,1.0,0.5,29,0.1135549545288086,3,617,909,True,False,jetson2,MobileNet,0.75,0.875,Optimal,0.8098070827125,2
320,20,0.5,0.0,10,0.22843241691589355,0,367,369,False,True,jetson,AlexNet,0.4,0.8357837915420532,Optimal,0.959606171503125,2
321,21,0.5,0.0,11,0.2055516242980957,0,382,380,False,True,jetson,AlexNet,0.4,0.8472241878509521,Optimal,0.959606171503125,2
322,22,0.5,0.0,12,0.15067410469055176,0,652,652,False,True,jetson,AlexNet,0.4,0.8746629476547241,Optimal,0.959606171503125,2
323,23,0.5,0.0,13,0.12748503684997559,0,814,484,False,True,jetson,AlexNet,0.4,0.8862574815750122,Optimal,0.959606171503125,2
324,24,0.5,0.0,14,0.1344163417816162,0,754,530,False,True,jetson,AlexNet,0.4,0.8827918291091919,Optimal,0.959606171503125,2
325,25,0.5,0.0,15,0.13249802589416504,0,514,514,False,True,jetson,AlexNet,0.4,0.8837509870529174,Optimal,0.959606171503125,2
326,26,0.5,0.0,16,0.12485241889953613,0,642,611,False,True,jetson,AlexNet,0.4,0.8875737905502319,Optimal,0.959606171503125,2
327,27,0.5,0.0,17,0.12851667404174805,0,384,384,False,True,jetson,AlexNet,0.4,0.8857416629791259,Optimal,0.959606171503125,2
328,28,0.5,0.0,18,0.1698625087738037,0,537,537,False,True,jetson,AlexNet,0.4,0.8650687456130981,Optimal,0.959606171503125,2
329,29,0.5,0.0,19,0.18062591552734375,0,889,558,False,True,jetson,AlexNet,0.4,0.8596870422363281,Optimal,0.959606171503125,2
330,0,1.0,0.0,0,0.2876760959625244,3,98,98,True,True,rpi4-1,MobileNet,0.75,0.7311619520187378,EGP,0.8098070827125,2
331,1,1.0,0.0,1,0.3249690532684326,3,150,150,True,True,rpi4-1,MobileNet,0.75,0.7125154733657837,EGP,0.8098070827125,2
332,2,1.0,0.0,2,0.2622201442718506,3,150,150,True,True,rpi4-1,MobileNet,0.75,0.7438899278640747,EGP,0.8098070827125,2
333,3,1.0,0.0,3,0.23401498794555664,3,267,183,True,True,rpi4-1,MobileNet,0.75,0.7579925060272217,EGP,0.8098070827125,2
334,4,1.0,0.0,4,0.38308143615722656,3,100,100,True,True,rpi4-1,MobileNet,0.75,0.6834592819213867,EGP,0.8098070827125,2
335,5,1.0,0.0,5,0.4021494388580322,3,58,58,True,True,rpi4-1,MobileNet,0.75,0.6739252805709839,EGP,0.8098070827125,2
336,6,1.0,0.0,6,0.3037867546081543,3,311,311,True,True,rpi4-1,MobileNet,0.75,0.7231066226959229,EGP,0.8098070827125,2
337,7,1.0,0.0,7,0.21869516372680664,3,29,29,True,True,rpi4-1,MobileNet,0.75,0.7656524181365967,EGP,0.8098070827125,2
338,8,1.0,0.0,8,0.2119765281677246,3,23,23,True,True,rpi4-1,MobileNet,0.75,0.7690117359161377,EGP,0.8098070827125,2
339,9,1.0,0.0,9,0.20283865928649902,3,234,234,True,True,rpi4-1,MobileNet,0.75,0.7735806703567505,EGP,0.8098070827125,2
340,10,0.5,0.0,10,0.23649334907531738,0,367,369,False,True,jetson,AlexNet,0.4,0.8317533254623413,EGP,0.959606171503125,2
341,11,0.5,0.0,11,0.12605500221252441,0,382,380,False,True,jetson,AlexNet,0.4,0.8869724988937377,EGP,0.959606171503125,2
342,12,0.5,0.0,12,0.14796042442321777,0,652,652,False,True,jetson,AlexNet,0.4,0.8760197877883911,EGP,0.959606171503125,2
343,13,0.5,0.0,13,0.1395432949066162,0,814,484,False,True,jetson,AlexNet,0.4,0.8802283525466919,EGP,0.959606171503125,2
344,14,0.5,0.0,14,0.1662585735321045,0,754,530,False,True,jetson,AlexNet,0.4,0.8668707132339477,EGP,0.959606171503125,2
345,15,0.5,0.0,15,0.12105441093444824,0,514,514,False,True,jetson,AlexNet,0.4,0.8894727945327758,EGP,0.959606171503125,2
346,16,0.5,0.0,16,0.127516508102417,0,642,611,False,True,jetson,AlexNet,0.4,0.8862417459487915,EGP,0.959606171503125,2
347,17,0.5,0.0,17,0.12897324562072754,0,384,384,False,True,jetson,AlexNet,0.4,0.8855133771896362,EGP,0.959606171503125,2
348,18,0.5,0.0,18,0.11626672744750977,0,537,537,False,True,jetson,AlexNet,0.4,0.8918666362762451,EGP,0.959606171503125,2
349,19,0.5,0.0,19,0.19614005088806152,0,889,558,False,True,jetson,AlexNet,0.4,0.8519299745559692,EGP,0.959606171503125,2
350,20,1.0,0.5,20,0.3047809600830078,3,716,716,True,False,jetson2,MobileNet,0.75,0.875,EGP,0.8098070827125,2
351,21,1.0,0.5,21,0.24488162994384766,3,792,792,True,False,jetson2,MobileNet,0.75,0.875,EGP,0.8098070827125,2
352,22,1.0,0.5,22,0.11673617362976074,3,605,804,True,False,jetson2,MobileNet,0.75,0.875,EGP,0.8098070827125,2
353,23,1.0,0.5,23,0.1540510654449463,3,940,940,True,False,jetson2,MobileNet,0.75,0.875,EGP,0.8098070827125,2
354,24,1.0,0.5,24,0.18788671493530273,3,768,768,True,False,jetson2,MobileNet,0.75,0.875,EGP,0.8098070827125,2
355,25,1.0,0.5,25,0.12604856491088867,3,462,902,True,False,jetson2,MobileNet,0.75,0.875,EGP,0.8098070827125,2
356,26,1.0,0.5,26,0.11852145195007324,3,692,692,True,False,jetson2,MobileNet,0.75,0.875,EGP,0.8098070827125,2
357,27,1.0,0.5,27,0.10610461235046387,3,728,728,True,False,jetson2,MobileNet,0.75,0.875,EGP,0.8098070827125,2
358,28,1.0,0.5,28,0.13443422317504883,3,784,720,True,False,jetson2,MobileNet,0.75,0.875,EGP,0.8098070827125,2
359,29,1.0,0.5,29,0.1198575496673584,3,617,909,True,False,jetson2,MobileNet,0.75,0.875,EGP,0.8098070827125,2
360,0,1.0,0.0,0,0.32833361625671387,3,98,98,True,True,rpi4-1,MobileNet,0.75,0.7108331918716431,AGP,0.8098070827125,2
361,1,1.0,0.0,1,0.2647223472595215,3,150,150,True,True,rpi4-1,MobileNet,0.75,0.7426388263702393,AGP,0.8098070827125,2
362,2,1.0,0.0,2,0.21590876579284668,3,150,150,True,True,rpi4-1,MobileNet,0.75,0.7670456171035767,AGP,0.8098070827125,2
363,3,1.0,0.0,3,0.20143365859985352,3,267,183,True,True,rpi4-1,MobileNet,0.75,0.7742831707000732,AGP,0.8098070827125,2
364,4,1.0,0.0,4,0.22440552711486816,3,100,100,True,True,rpi4-1,MobileNet,0.75,0.7627972364425659,AGP,0.8098070827125,2
365,5,1.0,0.0,5,0.24348902702331543,3,58,58,True,True,rpi4-1,MobileNet,0.75,0.7532554864883423,AGP,0.8098070827125,2
366,6,1.0,0.0,6,0.25789403915405273,3,311,311,True,True,rpi4-1,MobileNet,0.75,0.7460529804229736,AGP,0.8098070827125,2
367,7,1.0,0.0,7,0.24831175804138184,3,29,29,True,True,rpi4-1,MobileNet,0.75,0.7508441209793091,AGP,0.8098070827125,2
368,8,1.0,0.0,8,0.2152996063232422,3,23,23,True,True,rpi4-1,MobileNet,0.75,0.7673501968383789,AGP,0.8098070827125,2
369,9,1.0,0.0,9,0.25832128524780273,3,234,234,True,True,rpi4-1,MobileNet,0.75,0.7458393573760986,AGP,0.8098070827125,2
