,index,req_accuracy,req_delay,req_id,served_delay,served_model,served_pred,true_answer,high_acc,low_delay,client_id,served_model_name,served_accuracy,served_pre_accuracy,post-QoS,algorithm,QoS,mc_run
178,28,1.0,0.5,8,0.1492462158203125,3,767,767,True,False,jetson2,MobileNet,0.85,0.71878,0.925,Optimal,0.8098070827125,1
179,29,1.0,0.5,9,0.12242555618286133,3,964,809,True,False,jetson2,MobileNet,0.85,0.71878,0.925,Optimal,0.8098070827125,1
180,0,1.0,0.5,0,0.37247371673583984,3,902,902,True,False,jetson2,MobileNet,0.85,0.71878,0.925,EGP,0.8098070827125,1
181,1,1.0,0.5,1,0.2789645195007324,3,806,806,True,False,jetson2,MobileNet,0.85,0.71878,0.925,EGP,0.8098070827125,1
182,2,1.0,0.5,2,0.2448570728302002,3,756,756,True,False,jetson2,MobileNet,0.85,0.71878,0.925,EGP,0.8098070827125,1
183,3,1.0,0.5,3,0.1547844409942627,3,684,684,True,False,jetson2,MobileNet,0.85,0.71878,0.925,EGP,0.8098070827125,1
184,4,1.0,0.5,4,0.1825571060180664,3,497,698,True,False,jetson2,MobileNet,0.85,0.71878,0.925,EGP,0.8098070827125,1
185,5,1.0,0.5,5,0.2465381622314453,3,974,974,True,False,jetson2,MobileNet,0.85,0.71878,0.925,EGP,0.8098070827125,1
186,6,1.0,0.5,6,0.17593026161193848,3,927,927,True,False,jetson2,MobileNet,0.85,0.71878,0.925,EGP,0.8098070827125,1
187,7,1.0,0.5,7,0.18463349342346191,3,891,891,True,False,jetson2,MobileNet,0.85,0.71878,0.925,EGP,0.8098070827125,1
188,8,1.0,0.5,8,0.18836712837219238,3,767,767,True,False,jetson2,MobileNet,0.85,0.71878,0.925,EGP,0.8098070827125,1
189,9,1.0,0.5,9,0.12351036071777344,3,964,809,True,False,jetson2,MobileNet,0.85,0.71878,0.925,EGP,0.8098070827125,1
190,10,1.0,0.0,10,0.23386883735656738,3,314,314,True,True,rpi4-1,MobileNet,0.85,0.71878,0.8080655813217164,EGP,0.8098070827125,1
191,11,1.0,0.0,11,0.23652148246765137,3,98,98,True,True,rpi4-1,MobileNet,0.85,0.71878,0.8067392587661744,EGP,0.8098070827125,1
192,12,1.0,0.0,12,0.2550671100616455,3,43,42,True,True,rpi4-1,MobileNet,0.85,0.71878,0.7974664449691773,EGP,0.8098070827125,1
193,13,1.0,0.0,13,0.2589905261993408,3,284,284,True,True,rpi4-1,MobileNet,0.85,0.71878,0.7955047369003296,EGP,0.8098070827125,1
194,14,1.0,0.0,14,0.19521570205688477,3,16,16,True,True,rpi4-1,MobileNet,0.85,0.71878,0.8273921489715577,EGP,0.8098070827125,1
195,15,1.0,0.0,15,0.2672004699707031,3,293,293,True,True,rpi4-1,MobileNet,0.85,0.71878,0.7913997650146485,EGP,0.8098070827125,1
196,16,1.0,0.0,16,0.24173235893249512,3,188,188,True,True,rpi4-1,MobileNet,0.85,0.71878,0.8041338205337525,EGP,0.8098070827125,1
197,17,1.0,0.0,17,0.24293065071105957,3,159,159,True,True,rpi4-1,MobileNet,0.85,0.71878,0.8035346746444703,EGP,0.8098070827125,1
198,18,1.0,0.0,18,0.21809649467468262,3,164,164,True,True,rpi4-1,MobileNet,0.85,0.71878,0.8159517526626587,EGP,0.8098070827125,1
199,19,1.0,0.0,19,0.19632554054260254,3,71,71,True,True,rpi4-1,MobileNet,0.85,0.71878,0.8268372297286988,EGP,0.8098070827125,1
200,20,0.5,0.0,20,0.29238462448120117,0,336,336,False,True,jetson,AlexNet,0.8,0.56522,0.8538076877593994,EGP,0.959606171503125,1
201,21,0.5,0.0,21,0.13184452056884766,0,610,610,False,True,jetson,AlexNet,0.8,0.56522,0.9340777397155762,EGP,0.959606171503125,1
202,22,0.5,0.0,22,0.18868350982666016,0,670,621,False,True,jetson,AlexNet,0.8,0.56522,0.9056582450866699,EGP,0.959606171503125,1
203,23,0.5,0.0,23,0.14290738105773926,0,608,608,False,True,jetson,AlexNet,0.8,0.56522,0.9285463094711304,EGP,0.959606171503125,1
204,24,0.5,0.0,24,0.21414780616760254,0,605,605,False,True,jetson,AlexNet,0.8,0.56522,0.8929260969161987,EGP,0.959606171503125,1
205,25,0.5,0.0,25,0.14329028129577637,0,346,346,False,True,jetson,AlexNet,0.8,0.56522,0.9283548593521118,EGP,0.959606171503125,1
206,26,0.5,0.0,26,0.27056026458740234,0,426,426,False,True,jetson,AlexNet,0.8,0.56522,0.8647198677062988,EGP,0.959606171503125,1
207,27,0.5,0.0,27,0.26561832427978516,0,582,509,False,True,jetson,AlexNet,0.8,0.56522,0.8671908378601074,EGP,0.959606171503125,1
208,28,0.5,0.0,28,0.1835494041442871,0,625,625,False,True,jetson,AlexNet,0.8,0.56522,0.9082252979278564,EGP,0.959606171503125,1
209,29,0.5,0.0,29,0.14582109451293945,0,417,417,False,True,jetson,AlexNet,0.8,0.56522,0.9270894527435303,EGP,0.959606171503125,1
210,0,1.0,0.0,10,0.2172560691833496,3,314,314,True,True,rpi4-1,MobileNet,0.85,0.71878,0.8163719654083252,AGP,0.8098070827125,1
211,1,1.0,0.0,11,0.21824336051940918,3,98,98,True,True,rpi4-1,MobileNet,0.85,0.71878,0.8158783197402955,AGP,0.8098070827125,1
212,2,1.0,0.0,12,0.22832298278808594,3,43,42,True,True,rpi4-1,MobileNet,0.85,0.71878,0.8108385086059571,AGP,0.8098070827125,1
213,3,1.0,0.0,13,0.2251110076904297,3,284,284,True,True,rpi4-1,MobileNet,0.85,0.71878,0.8124444961547852,AGP,0.8098070827125,1
214,4,1.0,0.0,14,0.20184564590454102,3,16,16,True,True,rpi4-1,MobileNet,0.85,0.71878,0.8240771770477295,AGP,0.8098070827125,1
215,5,1.0,0.0,15,0.212385892868042,3,293,293,True,True,rpi4-1,MobileNet,0.85,0.71878,0.818807053565979,AGP,0.8098070827125,1
216,6,1.0,0.0,16,0.25191354751586914,3,188,188,True,True,rpi4-1,MobileNet,0.85,0.71878,0.7990432262420655,AGP,0.8098070827125,1
217,7,1.0,0.0,17,0.20261025428771973,3,159,159,True,True,rpi4-1,MobileNet,0.85,0.71878,0.8236948728561402,AGP,0.8098070827125,1
218,8,1.0,0.0,18,0.18377399444580078,3,164,164,True,True,rpi4-1,MobileNet,0.85,0.71878,0.8331130027770997,AGP,0.8098070827125,1
219,9,1.0,0.0,19,0.20545721054077148,3,71,71,True,True,rpi4-1,MobileNet,0.85,0.71878,0.8222713947296143,AGP,0.8098070827125,1
220,10,1.0,0.5,0,0.32871103286743164,3,902,902,True,False,jetson2,MobileNet,0.85,0.71878,0.925,AGP,0.8098070827125,1
221,11,1.0,0.5,1,0.15451383590698242,3,806,806,True,False,jetson2,MobileNet,0.85,0.71878,0.925,AGP,0.8098070827125,1
222,12,1.0,0.5,2,0.14286231994628906,3,756,756,True,False,jetson2,MobileNet,0.85,0.71878,0.925,AGP,0.8098070827125,1
223,13,1.0,0.5,3,0.18938207626342773,3,684,684,True,False,jetson2,MobileNet,0.85,0.71878,0.925,AGP,0.8098070827125,1
224,14,1.0,0.5,4,0.1999809741973877,3,497,698,True,False,jetson2,MobileNet,0.85,0.71878,0.925,AGP,0.8098070827125,1
225,15,1.0,0.5,5,0.15863633155822754,3,974,974,True,False,jetson2,MobileNet,0.85,0.71878,0.925,AGP,0.8098070827125,1
226,16,1.0,0.5,6,0.13362360000610352,3,927,927,True,False,jetson2,MobileNet,0.85,0.71878,0.925,AGP,0.8098070827125,1
227,17,1.0,0.5,7,0.13319182395935059,3,891,891,True,False,jetson2,MobileNet,0.85,0.71878,0.925,AGP,0.8098070827125,1
228,18,1.0,0.5,8,0.13594555854797363,3,767,767,True,False,jetson2,MobileNet,0.85,0.71878,0.925,AGP,0.8098070827125,1
229,19,1.0,0.5,9,0.12386560440063477,3,964,809,True,False,jetson2,MobileNet,0.85,0.71878,0.925,AGP,0.8098070827125,1
230,20,0.5,0.0,20,0.26004886627197266,0,336,336,False,True,jetson,AlexNet,0.8,0.56522,0.8699755668640137,AGP,0.959606171503125,1
231,21,0.5,0.0,21,0.13263821601867676,0,610,610,False,True,jetson,AlexNet,0.8,0.56522,0.9336808919906616,AGP,0.959606171503125,1
232,22,0.5,0.0,22,0.1453723907470703,0,670,621,False,True,jetson,AlexNet,0.8,0.56522,0.9273138046264648,AGP,0.959606171503125,1
233,23,0.5,0.0,23,0.12525486946105957,0,608,608,False,True,jetson,AlexNet,0.8,0.56522,0.9373725652694702,AGP,0.959606171503125,1
234,24,0.5,0.0,24,0.15352368354797363,0,605,605,False,True,jetson,AlexNet,0.8,0.56522,0.9232381582260132,AGP,0.959606171503125,1
235,25,0.5,0.0,25,0.13660216331481934,0,346,346,False,True,jetson,AlexNet,0.8,0.56522,0.9316989183425903,AGP,0.959606171503125,1
236,26,0.5,0.0,26,0.13181090354919434,0,426,426,False,True,jetson,AlexNet,0.8,0.56522,0.9340945482254028,AGP,0.959606171503125,1
237,27,0.5,0.0,27,0.1361100673675537,0,582,509,False,True,jetson,AlexNet,0.8,0.56522,0.9319449663162231,AGP,0.959606171503125,1
238,28,0.5,0.0,28,0.12249135971069336,0,625,625,False,True,jetson,AlexNet,0.8,0.56522,0.9387543201446533,AGP,0.959606171503125,1
239,29,0.5,0.0,29,0.13461875915527344,0,417,417,False,True,jetson,AlexNet,0.8,0.56522,0.9326906204223633,AGP,0.959606171503125,1
240,0,1.0,0.0,10,0.2475118637084961,3,314,314,True,True,rpi4-1,MobileNet,0.8666666666666667,0.71878,0.8095774014790853,Knapsack,0.8098070827125,1
241,1,1.0,0.0,11,0.2226276397705078,3,98,98,True,True,rpi4-1,MobileNet,0.8666666666666667,0.71878,0.8220195134480794,Knapsack,0.8098070827125,1
242,2,1.0,0.0,12,0.230604887008667,3,43,42,True,True,rpi4-1,MobileNet,0.8666666666666667,0.71878,0.8180308898289999,Knapsack,0.8098070827125,1
243,3,1.0,0.0,13,0.20838427543640137,3,284,284,True,True,rpi4-1,MobileNet,0.8666666666666667,0.71878,0.8291411956151327,Knapsack,0.8098070827125,1
244,4,1.0,0.0,14,0.20149731636047363,3,16,16,True,True,rpi4-1,MobileNet,0.8666666666666667,0.71878,0.8325846751530965,Knapsack,0.8098070827125,1
245,5,1.0,0.0,15,0.23503684997558594,3,293,293,True,True,rpi4-1,MobileNet,0.8666666666666667,0.71878,0.8158149083455404,Knapsack,0.8098070827125,1
246,6,1.0,0.0,16,0.20867538452148438,3,188,188,True,True,rpi4-1,MobileNet,0.8666666666666667,0.71878,0.8289956410725912,Knapsack,0.8098070827125,1
247,7,1.0,0.0,17,0.19867587089538574,3,159,159,True,True,rpi4-1,MobileNet,0.8666666666666667,0.71878,0.8339953978856405,Knapsack,0.8098070827125,1
248,8,1.0,0.0,18,0.20004701614379883,3,164,164,True,True,rpi4-1,MobileNet,0.8666666666666667,0.71878,0.8333098252614339,Knapsack,0.8098070827125,1
249,9,1.0,0.0,19,0.25353550910949707,3,71,71,True,True,rpi4-1,MobileNet,0.8666666666666667,0.71878,0.8065655787785848,Knapsack,0.8098070827125,1
250,10,0.5,0.0,20,0.24954509735107422,3,336,336,False,True,jetson,MobileNet,0.8666666666666667,0.71878,0.8752274513244629,Knapsack,0.9504170827125,1
251,11,0.5,0.0,21,0.20549464225769043,3,610,610,False,True,jetson,MobileNet,0.8666666666666667,0.71878,0.8972526788711548,Knapsack,0.9504170827125,1
252,12,0.5,0.0,22,0.1461045742034912,3,621,621,False,True,jetson,MobileNet,0.8666666666666667,0.71878,0.9269477128982544,Knapsack,0.9504170827125,1
253,13,0.5,0.0,23,0.132035493850708,3,608,608,False,True,jetson,MobileNet,0.8666666666666667,0.71878,0.933982253074646,Knapsack,0.9504170827125,1
254,14,0.5,0.0,24,0.13727116584777832,3,605,605,False,True,jetson,MobileNet,0.8666666666666667,0.71878,0.9313644170761108,Knapsack,0.9504170827125,1
255,15,0.5,0.0,25,0.1378192901611328,3,346,346,False,True,jetson,MobileNet,0.8666666666666667,0.71878,0.9310903549194336,Knapsack,0.9504170827125,1
256,16,0.5,0.0,26,0.1283719539642334,3,426,426,False,True,jetson,MobileNet,0.8666666666666667,0.71878,0.9358140230178833,Knapsack,0.9504170827125,1
257,17,0.5,0.0,27,0.12040281295776367,3,415,509,False,True,jetson,MobileNet,0.8666666666666667,0.71878,0.9397985935211182,Knapsack,0.9504170827125,1
258,18,0.5,0.0,28,0.17942452430725098,3,625,625,False,True,jetson,MobileNet,0.8666666666666667,0.71878,0.9102877378463745,Knapsack,0.9504170827125,1
259,19,0.5,0.0,29,0.15682172775268555,3,417,417,False,True,jetson,MobileNet,0.8666666666666667,0.71878,0.9215891361236572,Knapsack,0.9504170827125,1
260,20,1.0,0.5,0,0.25168943405151367,3,902,902,True,False,jetson2,MobileNet,0.8666666666666667,0.71878,0.9333333333333333,Knapsack,0.8098070827125,1
261,21,1.0,0.5,1,0.1820833683013916,3,806,806,True,False,jetson2,MobileNet,0.8666666666666667,0.71878,0.9333333333333333,Knapsack,0.8098070827125,1
262,22,1.0,0.5,2,0.20785975456237793,3,756,756,True,False,jetson2,MobileNet,0.8666666666666667,0.71878,0.9333333333333333,Knapsack,0.8098070827125,1
263,23,1.0,0.5,3,0.1654796600341797,3,684,684,True,False,jetson2,MobileNet,0.8666666666666667,0.71878,0.9333333333333333,Knapsack,0.8098070827125,1
264,24,1.0,0.5,4,0.13059210777282715,3,497,698,True,False,jetson2,MobileNet,0.8666666666666667,0.71878,0.9333333333333333,Knapsack,0.8098070827125,1
265,25,1.0,0.5,5,0.1405954360961914,3,974,974,True,False,jetson2,MobileNet,0.8666666666666667,0.71878,0.9333333333333333,Knapsack,0.8098070827125,1
266,26,1.0,0.5,6,0.1635429859161377,3,927,927,True,False,jetson2,MobileNet,0.8666666666666667,0.71878,0.9333333333333333,Knapsack,0.8098070827125,1
267,27,1.0,0.5,7,0.1801133155822754,3,891,891,True,False,jetson2,MobileNet,0.8666666666666667,0.71878,0.9333333333333333,Knapsack,0.8098070827125,1
268,28,1.0,0.5,8,0.16682648658752441,3,767,767,True,False,jetson2,MobileNet,0.8666666666666667,0.71878,0.9333333333333333,Knapsack,0.8098070827125,1
269,29,1.0,0.5,9,0.13368773460388184,3,964,809,True,False,jetson2,MobileNet,0.8666666666666667,0.71878,0.9333333333333333,Knapsack,0.8098070827125,1
270,0,1.0,0.0,10,0.609992504119873,1,314,314,True,True,rpi4-1,DenseNet,0.875,0.77138,0.6325037479400635,Random,0.48297776649687496,1
271,1,1.0,0.0,11,0.25861024856567383,4,98,98,True,True,rpi4-1,ResNet,0.875,0.69758,0.8081948757171631,Random,0.76534232088125,1
272,2,1.0,0.0,12,0.52524733543396,1,43,42,True,True,rpi4-1,DenseNet,0.875,0.77138,0.67487633228302,Random,0.48297776649687496,1
273,3,1.0,0.0,13,0.5944216251373291,1,284,284,True,True,rpi4-1,DenseNet,0.875,0.77138,0.6402891874313354,Random,0.48297776649687496,1
274,4,1.0,0.0,14,0.24895358085632324,4,16,16,True,True,rpi4-1,ResNet,0.875,0.69758,0.8130232095718384,Random,0.76534232088125,1
275,5,1.0,0.0,15,0.5748622417449951,1,293,293,True,True,rpi4-1,DenseNet,0.875,0.77138,0.6500688791275024,Random,0.48297776649687496,1
276,6,1.0,0.0,16,0.2565155029296875,5,189,188,True,True,rpi4-1,SqueezeNet,0.0,0.58092,0.37174224853515625,Random,0.723631531590625,1
277,7,1.0,0.0,17,0.297985315322876,3,159,159,True,True,rpi4-1,MobileNet,0.75,0.71878,0.726007342338562,Random,0.8098070827125,1
278,8,1.0,0.0,18,0.22423434257507324,4,166,164,True,True,rpi4-1,ResNet,0.875,0.69758,0.8253828287124634,Random,0.76534232088125,1
279,9,1.0,0.0,19,0.23253655433654785,4,71,71,True,True,rpi4-1,ResNet,0.875,0.69758,0.8212317228317261,Random,0.76534232088125,1
280,10,0.5,0.0,20,0.2327134609222412,3,336,336,False,True,jetson,MobileNet,0.75,0.71878,0.8836432695388794,Random,0.9504170827125,1
281,11,0.5,0.0,21,0.16955304145812988,4,610,610,False,True,jetson,ResNet,0.875,0.69758,0.9152234792709351,Random,0.91655232088125,1
282,12,0.5,0.0,22,0.12479877471923828,3,621,621,False,True,jetson,MobileNet,0.75,0.71878,0.9376006126403809,Random,0.9504170827125,1
283,13,0.5,0.0,23,0.6985015869140625,1,608,608,False,True,jetson,DenseNet,0.875,0.77138,0.6507492065429688,Random,0.597287766496875,1
284,14,0.5,0.0,24,0.3047325611114502,2,605,605,False,True,jetson,GoogLeNet,0.8571428571428571,0.69778,0.8476337194442749,Random,0.885305725428125,1
285,15,0.5,0.0,25,0.5110211372375488,1,346,346,False,True,jetson,DenseNet,0.875,0.77138,0.7444894313812256,Random,0.597287766496875,1
286,16,0.5,0.0,26,0.30585670471191406,2,426,426,False,True,jetson,GoogLeNet,0.8571428571428571,0.69778,0.847071647644043,Random,0.885305725428125,1
287,17,0.5,0.0,27,0.30737996101379395,2,582,509,False,True,jetson,GoogLeNet,0.8571428571428571,0.69778,0.846310019493103,Random,0.885305725428125,1
288,18,0.5,0.0,28,0.17862772941589355,4,625,625,False,True,jetson,ResNet,0.875,0.69758,0.9106861352920532,Random,0.91655232088125,1
289,19,0.5,0.0,29,0.6468732357025146,1,417,417,False,True,jetson,DenseNet,0.875,0.77138,0.6765633821487427,Random,0.597287766496875,1
290,20,1.0,0.5,0,0.22651171684265137,2,902,902,True,False,jetson2,GoogLeNet,0.8571428571428571,0.69778,0.9285714285714286,Random,0.7341957254281251,1
291,21,1.0,0.5,1,0.14129877090454102,5,496,806,True,False,jetson2,SqueezeNet,0.0,0.58092,0.5,Random,0.723631531590625,1
292,22,1.0,0.5,2,0.17566609382629395,4,756,756,True,False,jetson2,ResNet,0.875,0.69758,0.9375,Random,0.76534232088125,1
293,23,1.0,0.5,3,0.6832137107849121,1,684,684,True,False,jetson2,DenseNet,0.875,0.77138,0.845893144607544,Random,0.48297776649687496,1
294,24,1.0,0.5,4,0.30562806129455566,2,698,698,True,False,jetson2,GoogLeNet,0.8571428571428571,0.69778,0.9285714285714286,Random,0.7341957254281251,1
295,25,1.0,0.5,5,0.3046748638153076,2,974,974,True,False,jetson2,GoogLeNet,0.8571428571428571,0.69778,0.9285714285714286,Random,0.7341957254281251,1
296,26,1.0,0.5,6,0.17205095291137695,4,927,927,True,False,jetson2,ResNet,0.875,0.69758,0.9375,Random,0.76534232088125,1
297,27,1.0,0.5,7,0.23642683029174805,2,891,891,True,False,jetson2,GoogLeNet,0.8571428571428571,0.69778,0.9285714285714286,Random,0.7341957254281251,1
298,28,1.0,0.5,8,0.14620709419250488,5,680,767,True,False,jetson2,SqueezeNet,0.0,0.58092,0.5,Random,0.723631531590625,1
299,29,1.0,0.5,9,0.1276540756225586,3,964,809,True,False,jetson2,MobileNet,0.75,0.71878,0.875,Random,0.8098070827125,1
300,0,1.0,0.0,10,0.23549747467041016,3,155,229,True,True,rpi4-1,MobileNet,0.75,0.71878,0.7572512626647949,Optimal,0.8098070827125,2
301,1,1.0,0.0,11,0.21377849578857422,3,348,212,True,True,rpi4-1,MobileNet,0.75,0.71878,0.7681107521057129,Optimal,0.8098070827125,2
302,2,1.0,0.0,12,0.21355605125427246,3,258,258,True,True,rpi4-1,MobileNet,0.75,0.71878,0.7682219743728638,Optimal,0.8098070827125,2
303,3,1.0,0.0,13,0.2057206630706787,3,307,307,True,True,rpi4-1,MobileNet,0.75,0.71878,0.7721396684646606,Optimal,0.8098070827125,2
304,4,1.0,0.0,14,0.23713374137878418,3,78,78,True,True,rpi4-1,MobileNet,0.75,0.71878,0.7564331293106079,Optimal,0.8098070827125,2
305,5,1.0,0.0,15,0.20687007904052734,3,214,214,True,True,rpi4-1,MobileNet,0.75,0.71878,0.7715649604797363,Optimal,0.8098070827125,2
306,6,1.0,0.0,16,0.2103273868560791,3,14,14,True,True,rpi4-1,MobileNet,0.75,0.71878,0.7698363065719604,Optimal,0.8098070827125,2
307,7,1.0,0.0,17,0.19114255905151367,3,65,65,True,True,rpi4-1,MobileNet,0.75,0.71878,0.7794287204742432,Optimal,0.8098070827125,2
308,8,1.0,0.0,18,0.22391343116760254,3,274,274,True,True,rpi4-1,MobileNet,0.75,0.71878,0.7630432844161987,Optimal,0.8098070827125,2
309,9,1.0,0.0,19,0.18197178840637207,3,255,255,True,True,rpi4-1,MobileNet,0.75,0.71878,0.784014105796814,Optimal,0.8098070827125,2
310,10,1.0,0.5,0,0.3008582592010498,3,796,796,True,False,jetson2,MobileNet,0.75,0.71878,0.875,Optimal,0.8098070827125,2
311,11,1.0,0.5,1,0.15577983856201172,3,996,996,True,False,jetson2,MobileNet,0.75,0.71878,0.875,Optimal,0.8098070827125,2
312,12,1.0,0.5,2,0.2018587589263916,3,966,907,True,False,jetson2,MobileNet,0.75,0.71878,0.875,Optimal,0.8098070827125,2
313,13,1.0,0.5,3,0.20216989517211914,3,817,817,True,False,jetson2,MobileNet,0.75,0.71878,0.875,Optimal,0.8098070827125,2
314,14,1.0,0.5,4,0.2120835781097412,3,924,813,True,False,jetson2,MobileNet,0.75,0.71878,0.875,Optimal,0.8098070827125,2
315,15,1.0,0.5,5,0.22039461135864258,3,793,793,True,False,jetson2,MobileNet,0.75,0.71878,0.875,Optimal,0.8098070827125,2
316,16,1.0,0.5,6,0.15049362182617188,3,636,748,True,False,jetson2,MobileNet,0.75,0.71878,0.875,Optimal,0.8098070827125,2
317,17,1.0,0.5,7,0.1455540657043457,3,677,677,True,False,jetson2,MobileNet,0.75,0.71878,0.875,Optimal,0.8098070827125,2
318,18,1.0,0.5,8,0.14059925079345703,3,779,779,True,False,jetson2,MobileNet,0.75,0.71878,0.875,Optimal,0.8098070827125,2
319,19,1.0,0.5,9,0.15562176704406738,3,854,854,True,False,jetson2,MobileNet,0.75,0.71878,0.875,Optimal,0.8098070827125,2
320,20,0.5,0.0,20,0.1840498447418213,0,790,454,False,True,jetson,AlexNet,0.5,0.56522,0.9079750776290894,Optimal,0.959606171503125,2
321,21,0.5,0.0,21,0.1562967300415039,0,567,550,False,True,jetson,AlexNet,0.5,0.56522,0.921851634979248,Optimal,0.959606171503125,2
322,22,0.5,0.0,22,0.1353437900543213,0,357,357,False,True,jetson,AlexNet,0.5,0.56522,0.9323281049728394,Optimal,0.959606171503125,2
323,23,0.5,0.0,23,0.12884306907653809,0,617,617,False,True,jetson,AlexNet,0.5,0.56522,0.935578465461731,Optimal,0.959606171503125,2
324,24,0.5,0.0,24,0.15523076057434082,0,783,623,False,True,jetson,AlexNet,0.5,0.56522,0.9223846197128296,Optimal,0.959606171503125,2
325,25,0.5,0.0,25,0.14719629287719727,0,498,498,False,True,jetson,AlexNet,0.5,0.56522,0.9264018535614014,Optimal,0.959606171503125,2
326,26,0.5,0.0,26,0.13206791877746582,0,419,419,False,True,jetson,AlexNet,0.5,0.56522,0.9339660406112671,Optimal,0.959606171503125,2
327,27,0.5,0.0,27,0.1298503875732422,0,537,501,False,True,jetson,AlexNet,0.5,0.56522,0.9350748062133789,Optimal,0.959606171503125,2
328,28,0.5,0.0,28,0.14586138725280762,0,557,435,False,True,jetson,AlexNet,0.5,0.56522,0.9270693063735962,Optimal,0.959606171503125,2
329,29,0.5,0.0,29,0.12072396278381348,0,548,548,False,True,jetson,AlexNet,0.5,0.56522,0.9396380186080933,Optimal,0.959606171503125,2
330,0,1.0,0.0,10,0.24190306663513184,3,155,229,True,True,rpi4-1,MobileNet,0.75,0.71878,0.7540484666824341,EGP,0.8098070827125,2
331,1,1.0,0.0,11,0.22986078262329102,3,348,212,True,True,rpi4-1,MobileNet,0.75,0.71878,0.7600696086883545,EGP,0.8098070827125,2
332,2,1.0,0.0,12,0.23332953453063965,3,258,258,True,True,rpi4-1,MobileNet,0.75,0.71878,0.7583352327346802,EGP,0.8098070827125,2
333,3,1.0,0.0,13,0.21286582946777344,3,307,307,True,True,rpi4-1,MobileNet,0.75,0.71878,0.7685670852661133,EGP,0.8098070827125,2
334,4,1.0,0.0,14,0.21032023429870605,3,78,78,True,True,rpi4-1,MobileNet,0.75,0.71878,0.769839882850647,EGP,0.8098070827125,2
335,5,1.0,0.0,15,0.24566221237182617,3,214,214,True,True,rpi4-1,MobileNet,0.75,0.71878,0.7521688938140869,EGP,0.8098070827125,2
336,6,1.0,0.0,16,0.2144455909729004,3,14,14,True,True,rpi4-1,MobileNet,0.75,0.71878,0.7677772045135498,EGP,0.8098070827125,2
337,7,1.0,0.0,17,0.23032331466674805,3,65,65,True,True,rpi4-1,MobileNet,0.75,0.71878,0.759838342666626,EGP,0.8098070827125,2
338,8,1.0,0.0,18,0.17833828926086426,3,274,274,True,True,rpi4-1,MobileNet,0.75,0.71878,0.7858308553695679,EGP,0.8098070827125,2
339,9,1.0,0.0,19,0.18409323692321777,3,255,255,True,True,rpi4-1,MobileNet,0.75,0.71878,0.7829533815383911,EGP,0.8098070827125,2
340,10,0.5,0.0,20,0.306013822555542,0,790,454,False,True,jetson,AlexNet,0.5,0.56522,0.846993088722229,EGP,0.959606171503125,2
