,index,req_accuracy,req_delay,req_id,served_delay,served_model,served_pred,true_answer,served_model_name,served_accuracy,QoS,algorithm
885,85,0.994197192375307,1.680283783328587,85,0.5426995754241943,1,315,315,DenseNet,0.755,0.8804014038123464,Random
886,86,0.8890216840908148,0.6731896967388618,86,0.542172908782959,1,679,679,DenseNet,0.755,0.9329891579545926,Random
887,87,0.9144279965156595,0.7105428507187296,87,0.5385727882385254,1,316,316,DenseNet,0.755,0.9202860017421702,Random
888,88,0.9777721727669657,0.27035080145639934,88,0.5145585536956787,1,956,956,DenseNet,0.755,0.8275619755566973,Random
889,89,0.8766148761596081,0.07227692988956583,89,0.5641829967498779,1,616,616,DenseNet,0.755,0.8162160452051179,Random
890,90,0.7124700175700012,0.3437942625858103,90,0.5464210510253906,1,147,147,DenseNet,0.755,0.9493433028901049,Random
891,91,0.9920113267555164,0.7018417003603079,91,0.529897928237915,1,132,132,DenseNet,0.755,0.8814943366222419,Random
892,92,0.8302011156049158,0.05383127842968949,92,0.5434160232543945,1,73,77,DenseNet,0.755,0.8400032559913658,Random
893,93,0.9113786779124075,8.671993670978644e-06,93,0.4992387294769287,1,158,158,DenseNet,0.755,0.7970031466729819,Random
894,94,0.8451072469695695,0.4169026317367108,94,0.5345642566680908,1,641,641,DenseNet,0.755,0.9255309702823702,Random
895,95,0.9896991806325484,2.0,95,0.6508476734161377,1,572,572,DenseNet,0.755,0.8826504096837258,Random
896,96,0.7576848473047724,0.45671379203124024,96,0.5336930751800537,1,686,686,DenseNet,0.755,0.9794127555604104,Random
897,97,0.9504424264316932,0.40863497488195005,97,0.5795271396636963,1,219,219,DenseNet,0.755,0.8595557455887168,Random
898,98,0.9396685903481988,0.08168474227989023,98,0.5106813907623291,1,94,94,DenseNet,0.755,0.8004165427052908,Random
899,99,0.965561074641847,1.4689281227638453,99,0.5391967296600342,1,26,26,DenseNet,0.755,0.8947194626790764,Random
900,100,0.8665861481582604,0.21049532443897656,100,0.6269974708557129,1,425,425,DenseNet,0.755,0.8400813893166856,Random
901,101,0.9746408549752789,0.3590592031115404,101,0.6121494770050049,1,64,55,DenseNet,0.755,0.8269070040389944,Random
902,102,0.9327055955037252,0.052497880060109484,102,0.821408748626709,1,70,72,DenseNet,0.755,0.7189194851064875,Random
903,103,0.5812063577676364,0.07535910492139473,103,0.5049755573272705,1,309,309,DenseNet,0.755,0.8925958868985311,Random
904,104,0.8864891456804963,0.26885062698565987,104,0.7184131145477295,1,490,490,DenseNet,0.755,0.8218648052692344,Random
905,105,0.9312198903931951,0.6524077012825282,105,0.627202033996582,1,78,78,DenseNet,0.755,0.9118900548034025,Random
906,106,0.970488010582858,0.16778248723109868,106,0.5191984176635742,1,569,569,DenseNet,0.755,0.804402012100452,Random
907,107,0.7677480338967221,0.35028738247641844,107,0.5103967189788818,1,109,390,DenseNet,0.755,0.9535986489260231,Random
908,108,0.9431860311768475,0.25504678538650033,108,0.5986504554748535,1,886,886,DenseNet,0.755,0.820006066889488,Random
909,109,0.7454228358871123,0.16457625843156554,109,0.6103329658508301,1,185,185,DenseNet,0.755,0.8885608231451838,Random
910,110,0.994105052227563,0.595421644306732,110,0.6126687526702881,1,844,481,DenseNet,0.755,0.8761356967953295,Random
911,111,0.9927307527178708,0.46551816576956784,111,0.7106571197509766,1,392,392,DenseNet,0.755,0.8198498851457123,Random
912,112,0.6987730126617975,0.5282819328984132,112,0.4660332202911377,1,761,754,DenseNet,0.755,1.0,Random
913,113,0.6035656695094489,1.0238065111159833,113,0.6621792316436768,1,540,540,DenseNet,0.755,1.0,Random
914,114,0.9883434388980409,0.1892872046833567,114,0.6105005741119385,1,757,757,DenseNet,0.755,0.7780249381938341,Random
915,115,0.9823088877444858,0.11504859066274464,115,0.6156425476074219,1,585,585,DenseNet,0.755,0.7611970668915878,Random
916,116,0.9763734657029878,0.1269455112645129,116,0.614145040512085,1,0,0,DenseNet,0.755,0.7675133848366131,Random
917,117,0.8619159162088383,0.07379448997886225,117,0.6141018867492676,1,226,226,DenseNet,0.755,0.8114651927029795,Random
918,118,0.886357401888619,0.43774983058218986,118,0.612252950668335,1,219,219,DenseNet,0.755,0.8906955190341542,Random
919,119,0.9628473188626728,0.1313229196860079,119,0.6189994812011719,1,580,580,DenseNet,0.755,0.7741572001898727,Random
920,120,0.8047461920786161,1.0538318556758088,120,0.6115367412567139,1,622,622,DenseNet,0.755,0.975126903960692,Random
921,121,0.8646624489886396,0.788344215095018,121,0.6157424449920654,1,371,371,DenseNet,0.755,0.9451687755056801,Random
922,122,0.970931747847937,0.08666523613680643,122,0.6068220138549805,1,636,636,DenseNet,0.755,0.761994931646488,Random
923,123,0.9443349151524322,0.1056629105236393,123,0.6146931648254395,1,866,779,DenseNet,0.755,0.7780749788483339,Random
924,124,0.9489703983877137,0.10244950042977108,124,0.5115089416503906,1,881,881,DenseNet,0.755,0.8007499405009882,Random
925,125,0.839346727946963,0.05005319537069995,125,0.7164008617401123,1,316,316,DenseNet,0.755,0.7912397194341654,Random
926,126,0.7954609495548832,0.4361519423526898,126,0.6140515804290771,1,48,45,DenseNet,0.755,0.9352946157034616,Random
927,127,0.8612144150566443,1.8752703779653754,127,0.6097729206085205,1,421,729,DenseNet,0.755,0.9468927924716779,Random
928,128,0.7261201515444625,0.9631653941077227,128,0.506528377532959,1,281,281,DenseNet,0.755,1.0,Random
929,129,0.9684832428274671,0.07828262117062176,129,0.49874186515808105,1,642,642,DenseNet,0.755,0.7881435675894016,Random
930,130,0.9452884742378274,0.19087393015830806,130,0.6426138877868652,1,650,818,DenseNet,0.755,0.7919207734739471,Random
931,131,0.8959646065934056,0.16048838495304424,131,0.6098272800445557,1,904,904,DenseNet,0.755,0.8171829729304194,Random
932,132,0.9980696491654151,0.023816314242361525,132,0.4849972724914551,1,707,707,DenseNet,0.755,0.763169935855019,Random
933,133,0.6544601201274547,0.273955141052738,133,0.5352871417999268,1,508,508,DenseNet,0.755,0.9346669998132028,Random
934,134,0.9130688666660824,0.031228852512461186,134,0.6097683906555176,1,212,212,DenseNet,0.755,0.7763306821311946,Random
935,135,0.9153036852880715,0.8183054268235126,135,0.6080577373504639,1,160,160,DenseNet,0.755,0.9198481573559643,Random
936,136,0.9642238952399561,0.1470467749917146,136,0.616981029510498,1,633,633,DenseNet,0.755,0.7779044887503261,Random
937,137,0.9952421738043521,0.10005011694822327,137,0.47669386863708496,1,272,272,DenseNet,0.755,0.7857179751756085,Random
938,138,0.9339414488100304,0.2278723172751176,138,0.5618109703063965,1,16,16,DenseNet,0.755,0.8270446123371651,Random
939,139,0.9676865227264384,0.6966980968841165,139,0.59521484375,1,751,740,DenseNet,0.755,0.8936567386367809,Random
940,140,0.9241552891011188,0.6850182479859911,140,0.6117458343505859,1,750,448,DenseNet,0.755,0.9154223554494406,Random
941,141,0.8179842891824065,0.08369553578697664,141,0.5387759208679199,1,766,766,DenseNet,0.755,0.854737759138561,Random
942,142,0.975206586092366,0.30284602687635576,142,0.6984634399414062,1,781,781,DenseNet,0.755,0.7909923536875544,Random
943,143,0.974582939790196,0.6358037037717392,143,0.608457088470459,1,469,469,DenseNet,0.755,0.8902085301049021,Random
944,144,0.8210648719122328,0.5256556893668477,144,0.6116080284118652,1,613,877,DenseNet,0.755,0.9454794792826292,Random
945,145,0.9880493946953086,0.4722733841294414,145,0.613070011138916,1,89,89,DenseNet,0.755,0.848276145899977,Random
946,146,0.8455623952194793,0.5250721450555167,146,0.6169109344482422,1,133,133,DenseNet,0.755,0.931759105042079,Random
947,147,0.537230072096275,1.2583892420409384,147,0.6116445064544678,1,723,919,DenseNet,0.755,1.0,Random
948,148,0.7469657589080279,0.14254182262018328,148,0.6122994422912598,1,508,681,DenseNet,0.755,0.8825605950822308,Random
949,149,0.8164186554603717,0.2720776799631963,149,0.5637249946594238,1,669,669,DenseNet,0.755,0.8963788435957573,Random
950,150,0.8424982383805378,0.15232721393717724,150,0.6679949760437012,1,960,967,DenseNet,0.755,0.8273339402831001,Random
951,151,0.9909560403001165,0.8235654848129126,151,0.6078755855560303,1,731,731,DenseNet,0.755,0.8820219798499418,Random
952,152,0.9609213846904097,0.60172269540936,152,0.8193120956420898,1,336,336,DenseNet,0.755,0.8426419575966126,Random
953,153,0.9691790702075066,0.6108853856134613,153,0.6141080856323242,1,761,590,DenseNet,0.755,0.892104789891531,Random
954,154,0.868696315606077,0.16125212843367023,154,0.5485918521881104,1,699,699,DenseNet,0.755,0.8463169112583515,Random
955,155,0.9642856571961108,0.15186175429154647,155,0.6796085834503174,1,220,220,DenseNet,0.755,0.7634204641122518,Random
956,156,0.9546251252931589,0.10241429061192944,156,0.6148598194122314,1,57,57,DenseNet,0.755,0.772076055153345,Random
957,157,0.9459208350666946,0.7665412316818703,157,0.5421998500823975,1,389,389,DenseNet,0.755,0.9045395824666527,Random
958,158,0.7916081998705621,0.023637903657160966,158,0.6860854625701904,1,693,256,DenseNet,0.755,0.8160840103364616,Random
959,159,0.7203518429601866,0.36763602965096936,159,0.6120562553405762,1,673,673,DenseNet,0.755,0.9388949435775983,Random
960,160,0.962632726317119,0.18703941785567527,160,0.6180832386016846,1,86,86,DenseNet,0.755,0.7884226816549382,Random
961,161,0.8839369426360723,0.7390286452543446,161,0.6044485569000244,1,401,401,DenseNet,0.755,0.9355315286819639,Random
962,162,0.9421595284176828,0.31796478987084215,162,0.6051721572875977,1,311,311,DenseNet,0.755,0.8346183939369698,Random
963,163,0.9179979104492184,0.23280130723005282,163,0.6234943866729736,1,551,551,DenseNet,0.755,0.8208277749146606,Random
964,164,0.9348695297838135,0.021867750522534125,164,0.6131601333618164,1,612,612,DenseNet,0.755,0.7622421393982727,Random
965,165,0.9475755040119047,0.8784720853721852,165,0.5108177661895752,1,901,696,DenseNet,0.755,0.9037122479940476,Random
966,166,0.7192255507495423,0.32262578076012866,166,0.5161347389221191,1,706,706,DenseNet,0.755,0.9516227604595024,Random
967,167,0.8250002907847376,0.6543341118469833,167,0.6098740100860596,1,956,956,DenseNet,0.755,0.9649998546076313,Random
968,168,0.9777495053414613,0.31571398596155553,168,0.6153202056884766,1,722,722,DenseNet,0.755,0.8137236923975391,Random
969,169,0.9919676260803831,0.04302635702018096,169,0.6110191345214844,1,314,314,DenseNet,0.755,0.7395179925844826,Random
970,170,0.8923020436355673,0.027188416900904986,170,0.6163833141326904,1,414,748,DenseNet,0.755,0.78405025387427,Random
971,171,0.8038534516907736,0.46746109750296794,171,0.5059146881103516,1,958,958,DenseNet,0.755,0.9659598765027673,Random
972,172,0.7594332466850267,0.6729962301790215,172,0.513918399810791,1,394,394,DenseNet,0.755,0.9977833766574866,Random
973,173,0.86071391744314,0.3547118062091932,173,0.6163172721862793,1,409,409,DenseNet,0.755,0.8817416747841584,Random
974,174,0.9086427841566331,0.7239485497160072,174,0.54591965675354,1,33,33,DenseNet,0.755,0.9231786079216835,Random
975,175,0.8438238552039872,0.1674612459099287,175,0.6777529716491699,1,512,512,DenseNet,0.755,0.8280151409631962,Random
976,176,0.8568970836158583,0.4734368306687393,176,0.6137428283691406,1,101,101,DenseNet,0.755,0.9139749587669705,Random
977,177,0.6133324514109082,0.9541876258625798,177,0.6144664287567139,1,917,917,DenseNet,0.755,1.0,Random
978,178,0.8754091145329542,0.49368345018359205,178,0.6144509315490723,1,105,105,DenseNet,0.755,0.9096035723921528,Random
979,179,0.9112616249020721,0.17569233139256243,179,0.6032483577728271,1,573,573,DenseNet,0.755,0.8149801809538978,Random
980,180,0.866740658338778,0.22808347336142681,180,0.6239469051361084,1,20,20,DenseNet,0.755,0.8451638128869405,Random
981,181,0.9292816937419505,0.15721367715469822,181,0.6141393184661865,1,139,139,DenseNet,0.755,0.7986277428011527,Random
982,182,0.7956744880567928,1.6290167876004684,182,0.4890427589416504,1,401,593,DenseNet,0.755,0.9796627559716036,Random
983,183,0.7675460485964563,0.42581673102361695,183,0.5302684307098389,1,787,787,DenseNet,0.755,0.9676140507802165,Random
984,184,0.9090115182065764,1.0289289247451376,184,0.6149094104766846,1,696,629,DenseNet,0.755,0.9229942408967118,Random
985,185,0.8257077901813784,0.45750619278953686,185,0.6159815788269043,1,162,162,DenseNet,0.755,0.9250272583999689,Random
986,186,0.7942330488336742,0.06375686193581145,186,0.6105401515960693,1,107,107,DenseNet,0.755,0.8436876531680984,Random
987,187,0.6857039699601523,0.40345950770816164,187,0.6139650344848633,1,994,994,DenseNet,0.755,0.9473736183058246,Random
988,188,0.8757659992829903,0.5779061238914431,188,0.6108591556549072,1,163,163,DenseNet,0.755,0.9313787424176388,Random
989,189,0.8923967872464337,0.07271651220011037,189,0.6135780811309814,1,982,578,DenseNet,0.755,0.7960862141440654,Random
990,190,0.9305767859633257,0.6580335618617223,190,0.6135845184326172,1,962,962,DenseNet,0.755,0.9122116070183371,Random
991,191,0.8998321001174601,0.18246203465749444,191,0.5152668952941895,1,493,492,DenseNet,0.755,0.8443827347820962,Random
992,192,0.9380610766365802,0.06685633613056571,192,0.7147347927093506,1,175,184,DenseNet,0.755,0.7464998475370137,Random
993,193,0.9054789715282373,0.23607934223139085,193,0.6161825656890869,1,959,925,DenseNet,0.755,0.8297347083714574,Random
994,194,0.7966624297053729,0.42484580038877856,194,0.6137182712554932,1,220,220,DenseNet,0.755,0.9319506674306348,Random
995,195,0.8992445515436053,0.1765601076936821,195,0.6076450347900391,1,804,804,DenseNet,0.755,0.8201064924541082,Random
996,196,0.9833428979793862,0.08004586633154168,196,0.45683908462524414,1,588,588,DenseNet,0.755,0.7916302464368813,Random
997,197,0.9074631800145423,0.4809175531823724,197,0.5639598369598389,1,668,668,DenseNet,0.755,0.9030078390483622,Random
998,198,0.8830679702526665,0.3931824109620782,198,0.6242730617523193,1,676,676,DenseNet,0.755,0.8781933521761065,Random
999,199,0.9485499698387626,0.268130957972157,199,0.48113560676574707,1,595,595,DenseNet,0.755,0.8499738528822212,Random
